v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,label
0.5381044745445251,0.4733498692512512,-6.894960051795351e-07,0.4392232894897461,0.43184804916381836,-0.030980346724390984,0.3648490309715271,0.3431750535964966,-0.04697752371430397,0.3274655342102051,0.25856372714042664,-0.06365484744310379,0.2902878522872925,0.20276877284049988,-0.07433967292308807,0.3944035768508911,0.2581878900527954,-0.011417878791689873,0.38170623779296875,0.1981288194656372,-0.061152998358011246,0.40403133630752563,0.27452194690704346,-0.089068703353405,0.42387616634368896,0.33919602632522583,-0.09963560849428177,0.4604491889476776,0.24922823905944824,-0.01615234650671482,0.4471611976623535,0.18214665353298187,-0.07453262805938721,0.46415477991104126,0.2800770103931427,-0.09231012314558029,0.4767526388168335,0.35077813267707825,-0.09019317477941513,0.5275698304176331,0.2547759413719177,-0.02777012623846531,0.5153889060020447,0.19951055943965912,-0.08403301984071732,0.5166433453559875,0.29871922731399536,-0.0726870745420456,0.5157989263534546,0.3644891381263733,-0.04962822422385216,0.5921041369438171,0.27213072776794434,-0.042429450899362564,0.5728722810745239,0.2336379885673523,-0.08241920173168182,0.5608797669410706,0.3063432574272156,-0.07205253839492798,0.5555112361907959,0.3553641736507416,-0.05351303890347481,A
0.562519371509552,0.6572181582450867,-1.2328616776358103e-06,0.42108961939811707,0.6084088087081909,-0.03699202463030815,0.3142607808113098,0.48700639605522156,-0.05265287309885025,0.2633739113807678,0.3773421049118042,-0.07032524049282074,0.21438169479370117,0.3006749451160431,-0.0802169218659401,0.35667645931243896,0.352988600730896,0.0010422804625704885,0.31717896461486816,0.2972831130027771,-0.0631561428308487,0.3542449474334717,0.39461803436279297,-0.1023748591542244,0.38845884799957275,0.47702670097351074,-0.11794951558113098,0.4405083954334259,0.3378334045410156,-0.005730399861931801,0.39875781536102295,0.28356629610061646,-0.07808803021907806,0.4304489195346832,0.4118434190750122,-0.10027937591075897,0.4569949507713318,0.498573899269104,-0.09605701267719269,0.5262306332588196,0.3435720205307007,-0.022736355662345886,0.4847399592399597,0.29619792103767395,-0.09480302035808563,0.4980013370513916,0.4258212447166443,-0.08257097005844116,0.5108523368835449,0.5077427625656128,-0.05320445075631142,0.6108303070068359,0.36687350273132324,-0.043630145490169525,0.5648830533027649,0.3372654318809509,-0.09415049105882645,0.5537980198860168,0.4290753901004791,-0.08272719383239746,0.5579825639724731,0.4886067509651184,-0.05918169394135475,A
0.5405771732330322,0.6140673756599426,-1.137781623583578e-06,0.4107997417449951,0.5732080936431885,-0.03588663041591644,0.3112640976905823,0.46893858909606934,-0.05236710235476494,0.2643371820449829,0.36791715025901794,-0.0701112300157547,0.22000329196453094,0.2975374758243561,-0.08043164014816284,0.3431210517883301,0.35192596912384033,-0.004623319022357464,0.315418541431427,0.2972489297389984,-0.06179746985435486,0.35438457131385803,0.3847411572933197,-0.09432344138622284,0.38717371225357056,0.4631269574165344,-0.10632263869047165,0.4223557114601135,0.33444327116012573,-0.01021305751055479,0.3902927041053772,0.27736806869506836,-0.0754849761724472,0.4228094220161438,0.39261263608932495,-0.09472793340682983,0.4466094374656677,0.47541213035583496,-0.09048467129468918,0.5028923153877258,0.33538877964019775,-0.0247417613863945,0.470192551612854,0.29007837176322937,-0.08965444564819336,0.4856583774089813,0.40639829635620117,-0.07752023637294769,0.49698495864868164,0.4831719398498535,-0.050567738711833954,0.5832415223121643,0.35259220004081726,-0.04286351054906845,0.545345664024353,0.32261139154434204,-0.08786617964506149,0.536350429058075,0.4065413475036621,-0.07582443207502365,0.5377038717269897,0.463716983795166,-0.05375995486974716,A
0.5419310927391052,0.611077606678009,-9.084800467462628e-07,0.43574756383895874,0.5719324946403503,-0.031777746975421906,0.35858142375946045,0.48501792550086975,-0.046574559062719345,0.32471856474876404,0.3970626890659332,-0.06263405084609985,0.29880785942077637,0.3319859206676483,-0.07203683257102966,0.3903067111968994,0.38939571380615234,-0.0031732656061649323,0.3745197653770447,0.3289259076118469,-0.04931950569152832,0.40001094341278076,0.4012760818004608,-0.07528240233659744,0.4212493300437927,0.46810996532440186,-0.08456000685691833,0.4580051600933075,0.3805268108844757,-0.007072207517921925,0.44195443391799927,0.322144091129303,-0.05961772799491882,0.46093419194221497,0.4173835217952728,-0.07600051909685135,0.47343310713768005,0.48696351051330566,-0.07341774553060532,0.524015486240387,0.38591617345809937,-0.018659034743905067,0.5074459910392761,0.3391532599925995,-0.07138678431510925,0.5122526288032532,0.43487751483917236,-0.061848800629377365,0.5150408148765564,0.49961814284324646,-0.040246836841106415,0.5894305109977722,0.4047711491584778,-0.03340988606214523,0.5653470754623413,0.3699524998664856,-0.06985291093587875,0.5548651218414307,0.4378841817378998,-0.05949665978550911,0.5522957444190979,0.4873642921447754,-0.04122639819979668,A
0.5778223872184753,0.5912923812866211,-6.539670494021266e-07,0.4907754957675934,0.56279057264328,-0.03494333475828171,0.4259718358516693,0.49264806509017944,-0.05150165781378746,0.3963467478752136,0.4175786077976227,-0.06721826642751694,0.36748605966567993,0.36477524042129517,-0.0765404999256134,0.4481557011604309,0.4163443148136139,-0.01160977128893137,0.4411706030368805,0.36680886149406433,-0.05101250857114792,0.4683535099029541,0.42841657996177673,-0.07230575382709503,0.488012433052063,0.4817090630531311,-0.07986323535442352,0.504298210144043,0.40836209058761597,-0.010698297061026096,0.4979051649570465,0.3611602783203125,-0.05421588942408562,0.5192304849624634,0.43873098492622375,-0.06726741045713425,0.5294110178947449,0.4942286014556885,-0.06545840203762054,0.5573590993881226,0.4117787480354309,-0.016744818538427353,0.5526235103607178,0.375053346157074,-0.06173747777938843,0.559308648109436,0.45151486992836,-0.054417144507169724,0.5593377947807312,0.5053291916847229,-0.03668626770377159,0.607746422290802,0.4242284893989563,-0.026056062430143356,0.5986001491546631,0.39965853095054626,-0.057195719331502914,0.5921666622161865,0.45311468839645386,-0.050054389983415604,0.5864759683609009,0.49393734335899353,-0.035987719893455505,A
0.5806810855865479,0.5743955373764038,-1.2826674264942994e-06,0.4024193584918976,0.5565743446350098,-0.048696018755435944,0.24956709146499634,0.4088074564933777,-0.05751171335577965,0.1784440279006958,0.27439337968826294,-0.06548375636339188,0.11439591646194458,0.18486416339874268,-0.061752643436193466,0.2793434262275696,0.2596568465232849,0.004694529343396425,0.2295016348361969,0.19131159782409668,-0.07728350162506104,0.28788161277770996,0.30719849467277527,-0.12232758104801178,0.34076571464538574,0.3980801999568939,-0.1370975524187088,0.3832666277885437,0.22685378789901733,0.0009431187645532191,0.32826852798461914,0.15914298593997955,-0.09428440034389496,0.38571739196777344,0.3067171275615692,-0.11979898810386658,0.43528780341148376,0.4029088616371155,-0.10961156338453293,0.4910327196121216,0.21920011937618256,-0.01697799190878868,0.4393322467803955,0.16000181436538696,-0.11141295731067657,0.4747210144996643,0.31610342860221863,-0.09346628934144974,0.5066676735877991,0.4139048457145691,-0.05194477736949921,0.6047037839889526,0.2275281846523285,-0.039420004934072495,0.5424445867538452,0.18858614563941956,-0.10782652348279953,0.5473608374595642,0.30494096875190735,-0.09405884891748428,0.5661561489105225,0.3747379779815674,-0.06231021136045456,A
0.5677197575569153,0.6146566867828369,-1.543990038044285e-06,0.3918844759464264,0.5787187814712524,-0.0535893477499485,0.23985271155834198,0.4409603476524353,-0.07865935564041138,0.167728453874588,0.30981647968292236,-0.10625883936882019,0.10287418961524963,0.2129092961549759,-0.12435565143823624,0.28870952129364014,0.2747812569141388,-0.010911327786743641,0.22336533665657043,0.19173672795295715,-0.10207270830869675,0.2695629596710205,0.31669580936431885,-0.15770624577999115,0.32239988446235657,0.4183034896850586,-0.1798766553401947,0.39280369877815247,0.2504251301288605,-0.019001971930265427,0.32249119877815247,0.16221341490745544,-0.12189774960279465,0.3705097436904907,0.31683212518692017,-0.15506894886493683,0.41692763566970825,0.4282965064048767,-0.1507970243692398,0.501288890838623,0.24675574898719788,-0.0412205345928669,0.43402671813964844,0.17306049168109894,-0.14347264170646667,0.465621680021286,0.33369314670562744,-0.13304764032363892,0.4957295358181,0.43849977850914,-0.09588785469532013,0.613286018371582,0.26042452454566956,-0.06824889034032822,0.5434039831161499,0.20297649502754211,-0.1405641734600067,0.5440252423286438,0.31982460618019104,-0.12946568429470062,0.5603839755058289,0.4009400010108948,-0.10012304782867432,A
0.5524142384529114,0.6345348954200745,-5.789123065369495e-07,0.4751136302947998,0.6090109944343567,-0.030613956972956657,0.4167425036430359,0.5489994883537292,-0.047575682401657104,0.3883032202720642,0.4853385090827942,-0.06499531120061874,0.36411383748054504,0.43870025873184204,-0.07790490239858627,0.44234269857406616,0.47166773676872253,-0.006307458505034447,0.4371064007282257,0.4360375702381134,-0.04291665926575661,0.4572424590587616,0.48725414276123047,-0.06818654388189316,0.4741969704627991,0.5345770716667175,-0.0797153115272522,0.4918515384197235,0.46404463052749634,-0.005950164515525103,0.48578694462776184,0.4326680600643158,-0.043583907186985016,0.5036062598228455,0.4980321526527405,-0.05933795124292374,0.5140004754066467,0.5483510494232178,-0.06177711859345436,0.5394716262817383,0.46717384457588196,-0.012253652326762676,0.5327061414718628,0.4420955181121826,-0.05139442905783653,0.5393200516700745,0.5082381963729858,-0.04985452815890312,0.5415628552436829,0.5578339695930481,-0.038060564547777176,0.5857428908348083,0.47942349314689636,-0.021561088040471077,0.5734937191009521,0.4642038643360138,-0.047932785004377365,0.5685829520225525,0.510024905204773,-0.0440153144299984,0.5655893087387085,0.5474237203598022,-0.03371328115463257,A
0.5626628398895264,0.6166114807128906,-5.177498678676784e-07,0.49186283349990845,0.598874568939209,-0.028339166194200516,0.43502599000930786,0.5419469475746155,-0.041643138974905014,0.40820348262786865,0.479172021150589,-0.054554928094148636,0.38316208124160767,0.4372797906398773,-0.06300832331180573,0.4551352560520172,0.4740058481693268,-0.0076613519340753555,0.44936037063598633,0.4358211159706116,-0.04169095680117607,0.47154542803764343,0.48085957765579224,-0.06248258426785469,0.49029067158699036,0.5222774744033813,-0.0708889588713646,0.5000559687614441,0.46662837266921997,-0.007117429748177528,0.4969629645347595,0.43270236253738403,-0.044234227389097214,0.515210747718811,0.49477332830429077,-0.05681275948882103,0.5257245302200317,0.5412715673446655,-0.05610145255923271,0.543376624584198,0.46846139430999756,-0.012535209767520428,0.5423907041549683,0.44151732325553894,-0.052159424871206284,0.5491135716438293,0.5047317743301392,-0.04791535437107086,0.5517257452011108,0.5503793358802795,-0.033420588821172714,0.5856935977935791,0.47831472754478455,-0.020372403785586357,0.5796037912368774,0.46041274070739746,-0.04878643527626991,0.5765889883041382,0.507108211517334,-0.04393034800887108,0.5754578709602356,0.5429932475090027,-0.032014910131692886,A
0.6359055042266846,0.7453904151916504,-8.545384275748802e-07,0.5377327799797058,0.7016240954399109,-0.026260945945978165,0.4729965925216675,0.6046426892280579,-0.03708183392882347,0.44726425409317017,0.5160458087921143,-0.04966333881020546,0.40987855195999146,0.4617238938808441,-0.05730193853378296,0.5136464238166809,0.5250704884529114,-0.003744967747479677,0.5109149813652039,0.46312984824180603,-0.046854738146066666,0.5263844728469849,0.5343036651611328,-0.07036250829696655,0.5397249460220337,0.5947121381759644,-0.07810159027576447,0.576627790927887,0.5243260860443115,-0.008543620817363262,0.5733232498168945,0.45773133635520935,-0.05803601071238518,0.5813633799552917,0.5484001040458679,-0.07056280225515366,0.5868085622787476,0.6139215230941772,-0.06510335206985474,0.6381728053092957,0.5347721576690674,-0.02019548788666725,0.6316999197006226,0.48187220096588135,-0.0712011307477951,0.6275016069412231,0.5728809237480164,-0.06120230257511139,0.6240925788879395,0.6334085464477539,-0.039028313010931015,0.6975908279418945,0.5553699731826782,-0.03399290889501572,0.6847424507141113,0.5118183493614197,-0.06876426190137863,0.6709815263748169,0.5773122906684875,-0.05794001370668411,0.6637454032897949,0.6242727637290955,-0.039758265018463135,A
0.4506300687789917,0.7473475933074951,-1.002132421490387e-06,0.34574460983276367,0.6980866193771362,-0.025969095528125763,0.2731892466545105,0.6003947257995605,-0.04153002053499222,0.235794335603714,0.5165880918502808,-0.06080295890569687,0.1947694718837738,0.46186280250549316,-0.07587261497974396,0.32993194460868835,0.512859046459198,0.0006195147871039808,0.2950919568538666,0.4671366810798645,-0.05595966801047325,0.30707651376724243,0.544059693813324,-0.09114310145378113,0.32845214009284973,0.6060482263565063,-0.10532607138156891,0.3944109082221985,0.5097510814666748,-0.006947649177163839,0.35695451498031616,0.46220165491104126,-0.0670047178864479,0.3651081919670105,0.5614970326423645,-0.08254019916057587,0.384602427482605,0.6245215535163879,-0.07722308486700058,0.461463063955307,0.5182663202285767,-0.023229215294122696,0.4216808080673218,0.4825115203857422,-0.08286172896623611,0.4182332456111908,0.5826882123947144,-0.07213959842920303,0.4294740855693817,0.6410022377967834,-0.04737089201807976,0.5285922288894653,0.5394854545593262,-0.042149364948272705,0.481792151927948,0.5103691816329956,-0.0783592015504837,0.46401628851890564,0.5825650691986084,-0.06657378375530243,0.47017741203308105,0.6276921033859253,-0.04683378338813782,A
0.5183478593826294,0.5843639969825745,-1.165253024737467e-06,0.36232316493988037,0.5278087854385376,-0.04374555125832558,0.2532101273536682,0.39502787590026855,-0.06190602108836174,0.20804008841514587,0.26867178082466125,-0.08238241076469421,0.16520246863365173,0.1812441051006317,-0.0949130579829216,0.3066590130329132,0.2723187804222107,-0.0037334696389734745,0.27780166268348694,0.1854380965232849,-0.0764891728758812,0.3122248649597168,0.2900474965572357,-0.12215205281972885,0.34363773465156555,0.3801681399345398,-0.1408061683177948,0.40300804376602173,0.26265254616737366,-0.009088034741580486,0.3741183876991272,0.18193957209587097,-0.08718176931142807,0.40039852261543274,0.31168031692504883,-0.11395306885242462,0.418637752532959,0.4058154821395874,-0.11329822242259979,0.4965757429599762,0.2698580324649811,-0.02616390772163868,0.46696528792381287,0.19864659011363983,-0.10286330431699753,0.46871450543403625,0.33399277925491333,-0.09126516431570053,0.47024667263031006,0.42640167474746704,-0.06180918216705322,0.5888717174530029,0.2925173044204712,-0.04789721220731735,0.5507178902626038,0.2433547079563141,-0.10209935158491135,0.5333390831947327,0.33901551365852356,-0.0907226949930191,0.5291604995727539,0.40880757570266724,-0.06687436997890472,A
0.5428292155265808,0.621788501739502,-1.1022601711374591e-06,0.4027738571166992,0.5689520835876465,-0.04282417893409729,0.3038543462753296,0.4477514922618866,-0.05960102751851082,0.26117146015167236,0.335237592458725,-0.07753939926624298,0.22365012764930725,0.25330740213394165,-0.08751664310693741,0.3450550138950348,0.33693891763687134,-0.00806251261383295,0.32368507981300354,0.2587012052536011,-0.07112664729356766,0.35883790254592896,0.35278353095054626,-0.10589203983545303,0.38728445768356323,0.43530917167663574,-0.11816911399364471,0.4351053833961487,0.3271035850048065,-0.010566651821136475,0.4128672480583191,0.24994951486587524,-0.08298622816801071,0.43813610076904297,0.37278062105178833,-0.10493415594100952,0.4532046318054199,0.4597058594226837,-0.10154815763235092,0.5221423506736755,0.33382952213287354,-0.023071110248565674,0.49740391969680786,0.2701880931854248,-0.09437233954668045,0.49975404143333435,0.3976700007915497,-0.08108595758676529,0.4990607500076294,0.4799288511276245,-0.05153847858309746,0.6055104732513428,0.3556095361709595,-0.03963503986597061,0.5720311403274536,0.31206345558166504,-0.08832182735204697,0.556973397731781,0.40134742856025696,-0.07564661651849747,0.5517699122428894,0.46255940198898315,-0.05239397659897804,A
